"openstreetmap.org",1759.605590277777,683.097071759259
"localhost",235.56241898148147,26.538321759259258
"openrailwaymap.org",153.0726273148148,22.70638888888889
"lightningmaps.org",138.75005787037037,9.513194444444444
"routesmart.com",136.91633101851855,34.28252314814815
"anwb.nl",100.26635416666666,2.2313657407407406
"myrouteapp.com",99.69717592592593,17.032569444444444
"onliner.by",87.68100694444445,1.0107175925925926
"mondialrelay.fr",78.64736111111111,2.830138888888889
"arcgis.com",77.85505787037077,13.863541666666706
"tvil.ru",76.2672337962963,1.5434143518518517
"opekepe.gov.gr",75.89277777777778,11.530636574074075
"tracksolid.com",66.43138888888889,7.706377314814815
"gites-de-france.com",64.0419212962963,2.390625
"kadastr.live",63.48224537037037,18.019756944444445
"nakarte.me",58.991087962962965,12.381631944444445
"sentinel-hub.com",57.779155092592596,12.775636574074074
"qualp.com.br",57.49333333333334,0.755925925925926
"fishermap.org",56.40739583333333,17.362812499999997
"fogos.pt",56.22240740740741,0.8684953703703704
"topographic-map.com",51.96839120370369,4.841354166666667
"drivetest.ca",51.40587962962963,0.27836805555555555
"nocowanie.pl",50.404143518518296,1.6148379629629575
"skelbiu.lt",49.647789351851856,4.202847222222222
"127.0.0.1",49.35118055555556,5.917326388888889
"afstandmeten.nl",47.76484953703704,2.927326388888889
"mobiliz.com.tr",47.01474537037037,4.1323842592592595
"calculitineraires.fr",43.17744212962963,5.848831018518519
"rainviewer.com",43.10166666666667,0.3063310185185185
"solutudo.com.br",42.3440162037037,0.6029398148148148
"atrbpn.go.id",42.13563657407406,8.157453703703705
"rubmaps.ch",40.67994212962963,1.1714351851851852
"",39.2397337962963,11.819201388888889
"openstreetmap.fr",38.610057870370376,2.923356481481482
"visugpx.com",37.68971064814815,5.804780092592592
"sinopticoplus.com",37.5821875,0.7925578703703704
"imobiliare.ro",36.61825231481481,1.319849537037037
"marinetraffic.live",35.62759259259259,2.441215277777778
"all-routes.ru",35.38394675925926,3.2515625
"ibge.gov.br",34.953495370370376,4.89287037037037
"wikiroutes.info",34.15207175925926,4.251296296296296
"ad-production-stage.com",33.96780092592593,0.019965277777777776
"gays-cruising.com",33.653761574074075,1.2711805555555555
"atlasgr.com.br",33.52905092592592,0.8886921296296297
"geotree.ru",32.83011574074074,4.226030092592593
"floridarambler.com",32.71460648148148,3.426412037037037
"d-flight.it",32.55990740740741,5.446770833333333
"araskargo.com.tr",32.44796296296296,1.3134606481481481
"hsc.gov.ua",32.04239583333333,0.29238425925925926
"makemydrivefun.com",31.797824074074075,1.3911226851851852
"busti.me",31.49366898148148,0.8054629629629629
"windfinder.com",31.305428240740742,2.479155092592592
"omnicomm.ru",31.18637731481481,4.000416666666667
"fires.ru",30.67082175925926,2.1936458333333335
"cdsvyatka.com",30.07789351851852,0.22069444444444444
"ceb.lk",29.87008101851852,0.7933449074074074
"rutadirecta.com",29.510173611111114,0.4816550925925926
"lyft.net",29.449317129629627,7.957453703703703
"adsbexchange.com",29.15325231481481,2.019016203703704
"la-spa.fr",28.670405092592592,0.11685185185185185
"xuesoo.com",28.268599537037037,0.00020833333333333335
"motcmpb.gov.tw",28.150405092592592,1.025150462962963
"trackgps.ro",27.544212962962966,2.458240740740741
"openseamap.org",27.529201388888893,6.157569444444445
"trackingo.in",27.516736111111122,2.126435185185187
"cirkwi.com",27.083541666666665,1.2720138888888888
"jajiga.com",27.034756944444446,0.3201388888888889
"natuurmonumenten.nl",25.95064814814815,1.2440162037037037
"blackmap.org",25.57635416666667,3.687777777777778
"monitoreo360.com",25.291990740740744,1.374814814814815
"pastvu.com",25.20270833333333,2.9746296296296295
"telkom.co.id",25.12462962962963,0.936423611111111
"statshunters.com",25.038530092592595,1.5787037037037037
"cruisingmap.net",25.00863425925926,0.9844791666666667
"gpstrackerxy.com",24.36769675925926,2.056111111111111
"mapcustomizer.com",24.219699074074075,2.902164351851852
"satwork.net",24.174675925925925,1.9619097222222224
"glonasssoft.ru",24.17162037037037,2.6189351851851854
"codigopostal.gov.co",23.67539351851852,1.6101041666666667
"royallepage.ca",23.516712962962963,0.8698958333333333
"openrouteservice.org",23.447222222222223,3.6626273148148147
"att.com",23.433923611111123,1.7949999999999995
"ruptela.com",23.254768518518517,2.3440856481481482
"wpfmobilemap.app",22.791689814814816,3.320474537037037
"navifleet.pl",22.770729166666662,2.1472222222222226
"opentechgr.com.br",22.52017361111111,1.3123032407407411
"brouter.de",22.301909722222224,3.3081712962962966
"dhl.pl",22.03960648148148,2.837013888888889
"omnilink.com.br",21.9890625,1.8733680555555556
"aqar.fm",21.977048611111115,1.012523148148148
"huntermonitoreo.com",21.712800925925926,1.1306134259259257
"rotasbrasil.com.br",21.66300925925926,0.7545486111111112
"retromap.ru",21.5925,4.0059606481481485
"m2mbd.com",20.83076388888889,0.8512152777777777
"footpathmap.co.uk",20.73542824074074,5.669444444444444
"tracksolidpro.com",20.425856481481482,2.9537847222222218
"metrocuadrado.com",20.41082175925926,0.29777777777777775
"slowhop.com",20.046921296296297,0.5218634259259259
"detectme.net",19.98009259259259,0.06626157407407407
"openstreetmap.hu",19.795034722222223,2.8779050925925924
"mindat.org",19.747488425925926,3.783449074074074
"fourc.net",19.29627314814815,0.00636574074074074
"moscarossa.biz",19.09693287037037,0.2878935185185185
"latlong.net",19.067337962962963,6.397731481481482
"setetrack.it",18.61957175925926,0.9806828703703704
"ravex.com.br",18.61650462962963,0.7018981481481481
"buscounchollo.com",18.597256944444442,0.4666898148148148
"inpost.es",18.54380787037037,0.5427777777777778
"agriturismo.it",18.227592592592593,1.0128009259259259
"findlatitudeandlongitude.com",18.05013888888889,4.255486111111111
"esri.com",17.986574074074074,5.991585648148149
"komparing.com",17.974895833333335,0.6404976851851852
"verkehrslage.de",17.884351851851854,0.7633680555555555
"rail.cc",17.802025462962966,0.6423726851851852
"fort-monitor.ru",17.690625,2.209224537037037
"phototravellers.de",17.526203703703704,0.3050231481481481
"policia.gov.co",17.51180555555556,0.9855787037037037
"marvalsa.com",17.500104166666667,0.009259259259259259
"manuaisescolares.pt",17.377731481481483,0.13980324074074074
"vriskoapostasi.gr",17.169722222222223,0.8030092592592593
"becasbenitojuarez.gob.mx",17.048483796296296,0.6980208333333333
"mapio.net",17.01351851851852,1.6164467592592593
"cargorun.ru",16.714016203703704,0.6810879629629631
"ifood.com.br",16.668425925925927,0.10815972222222221
"lylcrc.cn",16.47679398148148,0.00011574074074074075
"nycpokemap.com",16.45460648148148,0.7631944444444444
"digitrack.pl",16.415312500000002,1.147997685185185
"infis.pl",16.32866898148148,2.8807060185185187
"altituderando.com",16.285578703703706,0.753900462962963
"apple.com",16.21623842592593,7.49775462962963
"capfun.com",16.181180555555557,0.37753472222222223
"kemdikbud.go.id",16.021284722222223,0.45405092592592594
"searates.com",15.866331018518519,0.13232638888888887
"worldpostalcode.com",15.759618055555556,3.199189814814815
"angazadesign.com",15.678229166666666,0.32967592592592593
"freemaptools.com",15.350185185185186,1.3721875
"ridewithgps.com",15.32957175925926,4.455787037037037
"mutu-kgn.ru",15.20300925925926,0.20487268518518517
"sii.cl",15.18230324074074,2.2500694444444442
"nap-camp.com",15.174293981481481,0.8053356481481482
"sitrack.mx",14.999837962962962,1.078263888888889
"keraunos.org",14.866574074074075,0.4046875
"getrak.com",14.801111111111112,0.5773726851851853
"lefigaro.fr",14.779722222222222,0.9204166666666667
"ruta0.com",14.737199074074073,1.1841550925925926
"semob.df.gov.br",14.715324074074074,0.04621527777777778
"xn--80aaggvgieoeoa2bo7l.xn--p1ai",14.71295138888889,4.932245370370371
"tilannehuone.fi",14.636481481481482,0.2748726851851852
"glidernet.org",14.540914351851852,0.8723958333333335
"minsktrans.by",14.400509259259259,0.06712962962962962
"flixbus.com",14.291469907407407,0.1287962962962963
"activetrip.me",14.269791666666668,2.377488425925926
"politiadefrontiera.ro",14.161296296296296,0.11888888888888889
"sirap.fr",14.151111111111112,3.9366666666666683
"bilkom.pl",14.110613425925926,0.14906250000000001
"prasarana.com.my",14.06755787037037,0.10378472222222222
"streetcheck.co.uk",14.019583333333333,1.239837962962963
"doz.pl",14.013333333333334,0.24442129629629628
"ministeriodegobierno.gob.ec",13.871585648148148,0.730474537037037
"10.206.1.210",13.834699074074074,0.39947916666666666
"haya.es",13.756759259259258,0.38070601851851854
